task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
57	31/940fee	443663	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-05 16:40:37.342	3m 22s	3m 18s	97.5%	115.5 MB	128.6 MB	1.4 MB	978.4 KB
59	2d/b8dc69	443668	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-05 16:40:52.341	3m 7s	3m 3s	97.4%	28 MB	41.2 MB	1.2 MB	447.5 KB
95	d0/0fa292	443703	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-05 16:42:37.338	1m 22s	1m 20s	96.5%	24.3 MB	37.7 MB	1.2 MB	278.4 KB
119	50/577371	443726	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	COMPLETED	0	2025-08-05 16:43:46.340	12.9s	7.2s	90.2%	23 MB	36.4 MB	1.1 MB	46.1 KB
98	d2/2c38c1	443710	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	COMPLETED	0	2025-08-05 16:42:58.338	1m 6s	59.2s	96.1%	33.8 MB	46.8 MB	1.3 MB	290.9 KB
116	38/0d70a9	443727	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	COMPLETED	0	2025-08-05 16:43:49.338	15s	10.4s	90.1%	21 MB	34.3 MB	1.2 MB	132.3 KB
106	55/daf87a	443713	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	COMPLETED	0	2025-08-05 16:43:07.337	1m 2s	54.6s	95.9%	61 MB	73.9 MB	1.3 MB	110.5 KB
117	1e/7f21a5	443729	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	COMPLETED	0	2025-08-05 16:43:55.337	14s	10.7s	90.5%	30 MB	42.4 MB	1.3 MB	140.7 KB
74	9a/248488	443680	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308671.1_10)	COMPLETED	0	2025-08-05 16:41:28.340	2m 46s	2m 41s	97.3%	64.6 MB	77.1 MB	1.3 MB	187.2 KB
118	43/e08439	443718	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	COMPLETED	0	2025-08-05 16:43:22.337	52s	45.7s	97.0%	34 MB	47.2 MB	1.2 MB	277.1 KB
64	c9/beafe5	443675	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308672.1_11)	COMPLETED	0	2025-08-05 16:41:13.341	3m 6s	3m	97.4%	57.2 MB	70.4 MB	1.3 MB	139.9 KB
77	1f/e1f461	443684	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-05 16:41:40.341	2m 39s	2m 37s	97.3%	27.9 MB	40.8 MB	1.2 MB	397.9 KB
80	de/a7e8d8	443689	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-05 16:41:55.343	2m 24s	2m 21s	97.2%	31 MB	44.2 MB	1.2 MB	157.4 KB
96	1b/35db42	443705	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-05 16:42:43.339	1m 41s	1m 35s	96.8%	36 MB	48.7 MB	1.3 MB	320 KB
92	08/f98cc4	443704	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-05 16:42:40.338	1m 54s	1m 48s	96.9%	96.6 MB	109.3 MB	1.3 MB	396.4 KB
66	55/c9dc31	443674	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308672.1_11)	COMPLETED	0	2025-08-05 16:41:10.342	3m 29s	3m 27s	97.5%	36 MB	49 MB	1.2 MB	302 KB
120	42/b05604	443724	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	COMPLETED	0	2025-08-05 16:43:40.337	1m 4s	58.8s	95.9%	57 MB	69.8 MB	1.3 MB	100.4 KB
78	5f/37a764	443686	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-05 16:41:46.342	3m 3s	2m 57s	97.3%	43.2 MB	56 MB	1.3 MB	510.5 KB
102	1f/9e7d2a	443706	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	COMPLETED	0	2025-08-05 16:42:46.338	2m 23s	2m 21s	97.1%	90.6 MB	103.5 MB	1.3 MB	315.6 KB
110	7f/92367f	443720	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-05 16:43:28.337	1m 46s	1m 40s	96.8%	28.8 MB	41.1 MB	1.2 MB	128.7 KB
71	72/62b928	443682	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308671.1_10)	COMPLETED	0	2025-08-05 16:41:34.343	3m 50s	3m 47s	97.4%	37 MB	49.7 MB	1.2 MB	377.9 KB
87	8f/50d5b1	443695	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-05 16:42:13.340	3m 16s	3m 14s	97.3%	31.1 MB	44.4 MB	1.2 MB	157.1 KB
115	0e/aec52e	443721	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-05 16:43:31.338	2m 8s	2m 3s	96.9%	26.2 MB	38.8 MB	1.2 MB	323.3 KB
109	02/761bf7	443717	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	COMPLETED	0	2025-08-05 16:43:19.337	2m 30s	2m 24s	97.1%	49 MB	62.2 MB	1.3 MB	127.7 KB
114	c4/3bd00d	443722	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-05 16:43:34.336	2m 15s	2m 11s	96.9%	37.1 MB	49.9 MB	1.3 MB	376.7 KB
121	a1/17cac9	443728	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	COMPLETED	0	2025-08-05 16:43:52.338	2m 2s	1m 53s	96.8%	47 MB	60 MB	1.3 MB	114.7 KB
88	6a/eb7b38	443697	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-05 16:42:19.341	3m 40s	3m 36s	97.3%	28.1 MB	40.8 MB	1.2 MB	390.9 KB
86	1c/64eea5	443694	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-05 16:42:10.340	4m 34s	4m 32s	97.5%	42.9 MB	55.1 MB	1.3 MB	499.8 KB
89	69/9ae475	443696	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-05 16:42:16.339	4m 28s	4m 24s	97.4%	126 MB	139.4 MB	1.3 MB	836.8 KB
97	2f/b8f8e8	443701	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-05 16:42:31.337	4m 18s	4m 14s	97.4%	76.9 MB	89.8 MB	1.3 MB	205.1 KB
99	e9/90f3a6	443711	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	COMPLETED	0	2025-08-05 16:43:01.338	3m 53s	3m 46s	97.3%	69.4 MB	81.7 MB	1.3 MB	184.2 KB
108	60/45f68f	443715	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	COMPLETED	0	2025-08-05 16:43:13.338	4m 11s	4m 6s	97.4%	36 MB	48.3 MB	1.2 MB	302.2 KB
111	3f/519517	443723	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-05 16:43:37.338	4m 22s	4m 16s	97.3%	100.2 MB	113.2 MB	1.3 MB	569.2 KB
128	88/77a589	443741	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-05 16:44:31.339	3m 43s	3m 40s	97.4%	31.7 MB	44.7 MB	1.2 MB	182 KB
113	92/aa884e	443725	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-05 16:43:43.340	5m 21s	5m 15s	97.5%	77.5 MB	89.8 MB	1.3 MB	215.5 KB
131	70/091c4b	443740	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-05 16:44:28.337	4m 36s	4m 32s	97.5%	28.3 MB	41.6 MB	1.3 MB	453.9 KB
84	c6/97e8dd	443693	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-05 16:42:07.340	7m 22s	7m 19s	97.6%	100.2 MB	112.6 MB	1.3 MB	243.2 KB
132	ae/1935b6	443737	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-05 16:44:19.337	5m 25s	5m 22s	97.6%	42.8 MB	55.9 MB	1.3 MB	586.1 KB
127	a9/b625c6	443735	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-05 16:44:13.337	6m 1s	5m 55s	97.6%	33.4 MB	46.7 MB	1.2 MB	193.9 KB
125	70/270f4c	443731	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-05 16:44:01.337	6m 33s	6m 28s	97.6%	30.4 MB	42.9 MB	1.3 MB	493.8 KB
124	f0/5be932	443730	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-05 16:43:58.338	6m 46s	6m 43s	97.6%	137.4 MB	150.4 MB	1.4 MB	1.6 MB
123	62/aeb63d	443734	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-05 16:44:10.338	7m 19s	7m 15s	97.7%	46.3 MB	58.7 MB	1.4 MB	636.9 KB
103	8f/7feab9	443707	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	COMPLETED	0	2025-08-05 16:42:49.338	8m 40s	8m 34s	97.7%	38 MB	50.3 MB	1.2 MB	429.2 KB
129	c0/4631f3	443736	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-05 16:44:16.342	9m 3s	8m 59s	97.8%	130.8 MB	143.4 MB	1.4 MB	1.1 MB
79	91/ae4082	443687	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-05 16:41:49.342	12m 15s	12m 13s	98.1%	128.3 MB	140.9 MB	1.4 MB	774.6 KB
56	84/7af15f	443667	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-05 16:40:49.341	13m 30s	13m 28s	98.2%	94.7 MB	107.2 MB	1.4 MB	295.1 KB
76	9c/573ab1	443688	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-05 16:41:52.341	12m 37s	12m 35s	98.1%	100.4 MB	113.1 MB	1.3 MB	290.6 KB
133	91/8cfe9c	443739	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-05 16:44:25.337	10m 24s	10m 18s	97.8%	104.7 MB	122.8 MB	1.4 MB	301.3 KB
93	ee/7a7cc4	443700	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-05 16:42:28.337	14m 36s	14m 33s	98.3%	37.9 MB	51 MB	1.2 MB	413.2 KB
122	3b/17c64e	443733	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-05 16:44:07.337	13m 22s	13m 18s	98.2%	108.5 MB	121.1 MB	1.4 MB	299.8 KB
112	73/6a808d	443719	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-05 16:43:25.338	16m 14s	16m 10s	98.4%	40.3 MB	52.6 MB	1.2 MB	539.9 KB
81	7c/1b5185	443685	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-05 16:41:43.341	24m 46s	24m 42s	98.9%	42.2 MB	55 MB	1.3 MB	587 KB
58	f0/da6147	443666	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-05 16:40:46.341	27m 58s	27m 52s	99.0%	41.8 MB	54.9 MB	1.3 MB	708.8 KB
130	c0/01f213	443738	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-05 16:44:22.337	50m 17s	50m 11s	99.3%	43 MB	56.1 MB	1.3 MB	694.3 KB
85	a0/6c8ada	443692	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-05 16:42:04.339	57m 55s	57m 51s	99.4%	41.8 MB	54.9 MB	1.2 MB	615.4 KB
126	d3/665eb7	443732	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-05 16:44:04.336	1h 3m 5s	1h 3m 2s	99.4%	43.8 MB	56.9 MB	1.3 MB	748.5 KB
134	a6/46549c	443742	HYPHY_CAPHEINE:CAPHEINE:DRHIP	COMPLETED	0	2025-08-05 17:47:09.499	5s	1s	91.3%	2 MB	3.9 MB	16.6 MB	2.7 MB
135	d0/f04703	443743	HYPHY_CAPHEINE:CAPHEINE:MULTIQC	COMPLETED	0	2025-08-05 17:47:14.512	5s	3.8s	83.3%	122.6 MB	406.1 MB	66 MB	18.2 MB
