task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
115	cf/0e87d8	468062	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	CACHED	0	2025-08-13 16:45:39.971	3h 23m 6s	3h 23m 5s	347.1%	2.4 GB	2.7 GB	2 MB	7 MB
118	5a/f1b6fc	468005	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	CACHED	0	2025-08-13 14:42:20.945	1h 12m 6s	1h 12m 3s	99.3%	267.3 MB	280.2 MB	1.8 MB	3.7 MB
119	c6/d1b3af	468004	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	CACHED	0	2025-08-13 14:42:17.946	1h 17m 29s	1h 17m 26s	99.4%	199.9 MB	212.7 MB	1.9 MB	8.1 MB
116	a6/e003aa	468060	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	CACHED	0	2025-08-13 16:45:33.969	1h 51m 37s	1h 51m 32s	360.0%	3.9 GB	4.3 GB	2 MB	9.2 MB
114	02/5138fb	468000	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	CACHED	0	2025-08-13 14:42:06.946	1h 40m 45s	1h 40m 42s	99.4%	326.4 MB	339.5 MB	2 MB	9.8 MB
87	a7/9cb438	468162	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308671.1_10)	COMPLETED	0	2025-08-14 11:31:38.384	3h 42m 32s	3h 42m 27s	504.1%	4.6 GB	5.1 GB	3.4 MB	11.7 MB
60	45/50b0cd	468138	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	COMPLETED	0	2025-08-14 11:30:26.388	3h 48m 54s	3h 48m 49s	390.3%	2.3 GB	2.9 GB	1.8 MB	5.5 MB
104	33/3133be	468168	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-14 11:31:56.384	4h 44m 49s	4h 44m 45s	378.5%	8 GB	8.6 GB	3.9 MB	28.9 MB
111	41/6ef27e	468171	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308672.1_11)	COMPLETED	0	2025-08-14 11:32:05.384	4h 46m 5s	4h 45m 59s	426.7%	4.4 GB	4.9 GB	2.3 MB	12.1 MB
76	f2/c0174d	468156	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-14 11:31:20.384	5h 19m 5s	5h 19m 2s	445.7%	901.1 MB	1.9 GB	7.7 MB	28.8 MB
66	f2/689ee2	468145	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-14 11:30:47.389	5h 36m 23s	5h 36m 20s	536.4%	1.2 GB	2.2 GB	11.3 MB	36 MB
85	59/46e825	468160	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-14 11:31:32.385	5h 43m 18s	5h 43m 17s	427.4%	1.3 GB	2 GB	7 MB	33.1 MB
117	b8/156bf0	468173	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	COMPLETED	0	2025-08-14 11:32:11.384	5h 47m 29s	5h 47m 24s	555.6%	279.2 MB	836.9 MB	1.9 MB	8.6 MB
95	dc/a87ee4	468164	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	COMPLETED	0	2025-08-14 11:31:44.388	6h 12m 46s	6h 12m 41s	409.0%	8.2 GB	8.8 GB	3.9 MB	28.2 MB
58	c6/a65674	468142	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-14 11:30:38.389	6h 14m 37s	6h 14m 34s	446.2%	1.2 GB	2 GB	11.7 MB	34.8 MB
113	82/83cb6e	468172	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308672.1_11)	COMPLETED	0	2025-08-14 11:32:08.386	6h 20m 17s	6h 20m 10s	436.4%	3.8 GB	4.2 GB	2.2 MB	8.4 MB
81	e5/7e9f5a	468159	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-14 11:31:29.385	6h 52m 47s	6h 52m 41s	248.4%	986 MB	1.6 GB	6.9 MB	9.6 MB
39	4c/284ed0	468137	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:IQTREE (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-14 11:30:23.394	7h 4m 18s	7h 4m 16s	100.1%	1.7 GB	2 GB	10.7 MB	429.6 MB
120	08/7ffbf5	468177	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_LABELTREE_REGEXP (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-14 18:34:40.977	4.9s	1.2s	92.1%	2 MB	3.9 MB	1.4 MB	775.4 KB
40	36/f648cf	468136	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:IQTREE (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	FAILED	140	2025-08-14 11:30:21.466	7h 59m 10s	7h 59m 6s	-	-	-	-	-
103	40/0403d6	468169	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-14 11:31:59.384	8h 8m 37s	8h 8m 34s	578.7%	5.7 GB	6.2 GB	3.9 MB	14.4 MB
112	03/96da1c	468170	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308672.1_11)	COMPLETED	0	2025-08-14 11:32:02.386	8h 14m 34s	8h 14m 31s	316.2%	352.8 MB	881.5 MB	2.2 MB	10.4 MB
96	86/72d8bd	468165	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	COMPLETED	0	2025-08-14 11:31:47.385	8h 36m 34s	8h 36m 29s	562.4%	6.5 GB	7.1 GB	3.8 MB	15.5 MB
75	22/c56abf	468152	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-14 11:31:08.385	10h 41m 38s	10h 41m 34s	243.1%	1.1 GB	1.7 GB	7.6 MB	11.1 MB
78	29/f9d8e9	468153	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-14 11:31:11.385	10h 42m 30s	10h 42m 25s	357.6%	1.6 GB	2.2 GB	7.8 MB	44.9 MB
71	23/87be6d	468139	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-14 11:30:29.387	12h 16m 32s	12h 16m 27s	372.1%	2 GB	2.7 GB	11.4 MB	55.8 MB
67	f0/b2fde3	468147	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-14 11:30:53.387	13h 33m 43s	13h 33m 36s	231.7%	1.5 GB	2.3 GB	11.2 MB	13 MB
55	28/5c876b	468148	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-14 11:30:56.402	14h 26m 15s	14h 26m 10s	344.0%	2.1 GB	2.6 GB	11.8 MB	54.2 MB
54	58/dbc482	468143	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-14 11:30:41.387	14h 29m 40s	14h 29m 37s	225.2%	1.5 GB	2.2 GB	11.6 MB	12.1 MB
82	a7/0be1fa	468158	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-14 11:31:26.386	14h 33m 10s	14h 33m 5s	530.0%	11.9 GB	12.4 GB	7.1 MB	73.6 MB
127	1c/24d263	468184	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:IQTREE (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-14 19:29:31.054	7h 15m 21s	7h 15m 20s	159.0%	1.6 GB	2.3 GB	8.9 MB	505.7 MB
128	e6/0df0fb	468185	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_LABELTREE_REGEXP (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-15 02:44:51.873	5s	1.2s	92.9%	2 MB	3.9 MB	1.4 MB	716.4 KB
124	9e/04b408	468179	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-14 18:34:47.948	8h 43m 59s	8h 43m 56s	325.3%	1.2 GB	1.9 GB	11.6 MB	36.6 MB
89	2d/1751e7	468163	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308671.1_10)	COMPLETED	0	2025-08-14 11:31:41.386	16h 38m 41s	16h 38m 35s	357.9%	528.1 MB	1 GB	3.3 MB	15.2 MB
83	cb/f5883c	468161	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-14 11:31:35.386	17h 49m 22s	17h 49m 20s	740.2%	9.9 GB	10.4 GB	7.1 MB	18.6 MB
68	e4/18602d	468140	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-14 11:30:32.387	18h 16m 20s	18h 16m 15s	602.4%	16.1 GB	16.8 GB	11.4 MB	108.8 MB
122	62/ab9b8f	468181	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-14 18:34:53.949	11h 18m 13s	11h 18m 6s	376.1%	2.2 GB	2.7 GB	11.7 MB	53.8 MB
132	80/114f79	468190	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_FEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-15 02:45:07.859	7h 20m 30s	7h 20m 28s	403.6%	1.1 GB	1.8 GB	9.9 MB	34.2 MB
97	7a/1adbfa	468166	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	COMPLETED	0	2025-08-14 11:31:50.385	22h 40m 17s	22h 40m 16s	476.9%	625.7 MB	1.3 GB	3.8 MB	19.8 MB
57	b5/9f54e5	468146	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-14 11:30:50.387	1d 2m 2s	1d 2m	559.7%	16 GB	16.4 GB	11.8 MB	112 MB
53	80/c29145	468149	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	COMPLETED	0	2025-08-14 11:30:59.387	1d 43m 3s	1d 42m 56s	664.7%	13.5 GB	14.1 GB	11.8 MB	23.6 MB
125	94/c797e0	468183	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-14 18:34:59.950	18h 4m 38s	18h 4m 35s	195.9%	1.6 GB	2.1 GB	11.6 MB	13.1 MB
130	43/690382	468187	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_MEME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-15 02:44:58.859	11h 41m 34s	11h 41m 31s	360.9%	1.9 GB	2.5 GB	9.9 MB	51.5 MB
133	f6/5f312f	468188	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_CONTRASTFEL (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-15 02:45:01.859	12h 32m 16s	12h 32m 13s	245.2%	1.4 GB	1.9 GB	9.8 MB	12.7 MB
70	02/47cce7	468141	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	COMPLETED	0	2025-08-14 11:30:35.387	1d 4h 35m 23s	1d 4h 35m 18s	853.2%	12.5 GB	13.1 GB	11.4 MB	24.9 MB
73	12/f8a7f9	468151	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-14 11:31:05.388	1d 5h 29m 43s	1d 5h 29m 35s	613.3%	14.3 GB	14.8 GB	7.8 MB	84.4 MB
77	ee/3137f0	468155	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-14 11:31:17.385	1d 5h 48m 6s	1d 5h 48m 4s	684.9%	11.9 GB	12.6 GB	7.8 MB	21.7 MB
102	c4/629ceb	468167	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	COMPLETED	0	2025-08-14 11:31:53.384	1d 7h 47m 15s	1d 7h 47m 10s	420.3%	645.8 MB	1.2 GB	3.8 MB	18.8 MB
121	26/3cc29a	468182	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-14 18:34:56.948	1d 5h 51m 57s	1d 5h 51m 49s	607.1%	15.6 GB	16.1 GB	11.7 MB	113.5 MB
84	1c/52c98f	468157	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	COMPLETED	0	2025-08-14 11:31:23.386	1d 13h 54m 11s	1d 13h 54m 9s	537.8%	1010 MB	1.8 GB	7 MB	27 MB
134	c2/80f175	468186	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_BUSTED (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-15 02:44:56.858	1d 1h 4m 27s	1d 1h 4m 25s	529.5%	17.1 GB	17.6 GB	10 MB	97.7 MB
123	34/a1a1f2	468180	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	COMPLETED	0	2025-08-14 18:34:50.947	1d 18h 36m 54s	1d 18h 36m 51s	746.3%	13.2 GB	13.8 GB	11.7 MB	25.1 MB
131	ec/b3dbf5	468191	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_RELAX (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	COMPLETED	0	2025-08-15 02:45:10.859	2d 6h 39m 16s	2d 6h 39m 15s	731.5%	13.1 GB	13.7 GB	10 MB	24.8 MB
74	a2/2d6308	468154	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	COMPLETED	0	2025-08-14 11:31:14.385	2d 23h 54m 18s	2d 23h 54m 15s	544.0%	1.2 GB	2 GB	7.7 MB	31.3 MB
69	85/9d5a4c	468144	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	FAILED	140	2025-08-14 11:30:44.388	2d 23h 59m 18s	2d 23h 59m 13s	-	-	-	-	-
56	3b/9222e2	468150	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	FAILED	140	2025-08-14 11:31:02.386	2d 23h 59m 30s	2d 23h 59m 28s	-	-	-	-	-
126	29/deac10	468178	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	FAILED	140	2025-08-14 18:34:45.946	2d 23h 59m 17s	2d 23h 59m 12s	-	-	-	-	-
129	81/94bb82	468189	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	FAILED	140	2025-08-15 02:45:04.859	2d 23h 59m 29s	2d 23h 59m 27s	-	-	-	-	-
135	0f/55b053	489980	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	FAILED	140	2025-08-17 11:30:02.562	2d 23h 59m 32s	2d 23h 59m 27s	-	-	-	-	-
136	13/222e31	489981	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	ABORTED	-	2025-08-17 11:30:32.553	-	-	-	-	-	-	-
137	69/73b949	489982	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	ABORTED	-	2025-08-17 18:34:03.243	-	-	-	-	-	-	-
138	28/d938cf	489983	HYPHY_CAPHEINE:CAPHEINE:HYPHY_ANALYSES:HYPHY_PRIME (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	ABORTED	-	2025-08-18 02:44:34.059	-	-	-	-	-	-	-
